Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
"Đường Trương Công Định, Phường Yết Kiêu, Hà Đông, Hà Nội",51.0,4.0,,,,2.0,,,Have certificate,,5.62
"Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội",42.0,4.0,4.0,,,5.0,4.0,5.0,Have certificate,Full,8.3
"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",48.0,,,,,5.0,3.0,4.0,Have certificate,,8.2
"Đường Giải Phóng, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",32.0,3.0,2.5,,,5.0,3.0,3.0,Have certificate,Full,6.1
"Phố Yên Duyên, Phường Yên Sở, Hoàng Mai, Hà Nội",31.0,4.8,4.0,,,5.0,3.0,3.0,Have certificate,Basic,4.95
"Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",40.0,,,,,7.0,4.0,5.0,Have certificate,Full,9.0
"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội",40.0,,,,,5.0,,,Have certificate,,4.2
"Đường Vĩnh Hưng, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",35.0,4.0,3.0,,,5.0,3.0,4.0,Have certificate,Full,4.95
"Đường Thịnh Liệt, Phường Thịnh Liệt, Hoàng Mai, Hà Nội",45.0,4.2,,,,5.0,4.0,4.0,Have certificate,,5.3
"Đường Cầu Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",62.0,,,,,3.0,5.0,,,,7.95
"Phố Đặng Trần Côn, Phường Văn Miếu, Đống Đa, Hà Nội",30.0,4.7,,,,4.0,,,Have certificate,Full,5.9
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội",42.0,,,,,6.0,5.0,4.0,Have certificate,,9.9
"Đường Quốc lộ 6, Phường Biên Giang, Hà Đông, Hà Nội",30.0,4.0,,Tây - Nam,,5.0,3.0,3.0,Have certificate,Basic,2.55
"Phường Láng Thượng, Đống Đa, Hà Nội",33.0,,,,,5.0,4.0,3.0,Have certificate,,6.1
"Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",54.0,,,,,4.0,,,Have certificate,Full,8.99
"Phường Cự Khối, Long Biên, Hà Nội",40.0,,,,,,,,,Basic,4.6
"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",52.0,4.8,15.0,,,5.0,4.0,3.0,Have certificate,Full,6.3
"Ngõ 67, Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",60.0,5.0,4.0,Đông - Nam,,5.0,,,Have certificate,Basic,8.9
"Đường Hồ Đắc Di, Phường Nam Đồng, Đống Đa, Hà Nội",50.0,,,,,,,,Have certificate,,7.9
"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội",43.0,,,,,5.0,,,Have certificate,,6.46
"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",39.0,,3.0,,,5.0,8.0,,Have certificate,,5.9
"Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội",75.0,,3.0,,,3.0,4.0,,,,8.5
"Đường Tây Sơn, Phường Trung Liệt, Đống Đa, Hà Nội",32.0,3.7,5.0,Nam,Nam,2.0,2.0,2.0,Have certificate,Basic,5.29
"Đường Ái Mộ, Phường Bồ Đề, Long Biên, Hà Nội",40.0,7.3,4.0,,,5.0,3.0,,Have certificate,Full,7.7
"Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",35.0,5.0,,,,5.0,3.0,4.0,Have certificate,,5.65
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",37.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.95
"Đường 19/5, Phường Văn Quán, Hà Đông, Hà Nội",48.0,,,,,4.0,,,Have certificate,,8.5
"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội",33.0,13.0,,,,3.0,,,Have certificate,,7.8
"Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội",45.0,4.5,,,,5.0,3.0,4.0,Have certificate,,9.5
"Phố Tạ Quang Bửu, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",22.0,,,,,5.0,3.0,3.0,Have certificate,Full,5.7
"Phố Nguyễn Đổng Chi, Phường Mai Dịch, Cầu Giấy, Hà Nội",46.0,,3.5,,,6.0,6.0,6.0,Have certificate,Full,7.75
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",35.0,39.0,25.0,,,5.0,4.0,4.0,Have certificate,Full,5.69
"Đường Liên Xã, Xã Đại Thành, Quốc Oai, Hà Nội",57.0,,,,,3.0,3.0,3.0,Have certificate,Basic,2.95
"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",45.0,,,,,5.0,,,Have certificate,Full,5.3
"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",40.0,4.0,3.0,,,5.0,4.0,4.0,Have certificate,Full,5.35
"Đường Hoàng Văn Thái, Phường Khương Trung, Thanh Xuân, Hà Nội",42.0,4.4,,,,5.0,,,Have certificate,,9.3
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",37.0,,,,,4.0,4.0,,,,7.4
"Ngõ 169, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",30.0,,,,,4.0,2.0,,Have certificate,,4.75
"Đường Lạc Thị, Xã Đại Áng, Thanh Trì, Hà Nội",54.0,4.1,,,,6.0,5.0,5.0,Have certificate,Basic,8.5
"Đường Bình Minh, Xã Cao Viên, Thanh Oai, Hà Nội",33.0,4.0,3.3,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Basic,1.58
"Đường Thịnh Quang, Phường Thịnh Quang, Đống Đa, Hà Nội",35.0,,,,,5.0,7.0,8.0,Have certificate,,7.9
"Đường Quốc lộ 6, Phường Biên Giang, Hà Đông, Hà Nội",32.0,3.5,3.0,Đông - Bắc,Đông - Bắc,5.0,3.0,3.0,Have certificate,Full,2.5
"Đường Lạc Thị, Xã Đại Áng, Thanh Trì, Hà Nội",39.0,3.5,4.0,,,5.0,4.0,4.0,Have certificate,,4.7
"Dự án KĐT Linh Đàm, Đường Bùi Quốc Khái, Phường Đại Kim, Hoàng Mai, Hà Nội",52.0,,3.0,,,4.0,4.0,4.0,Have certificate,Basic,5.35
"Xã Ngũ Hiệp, Thanh Trì, Hà Nội",66.0,4.5,,,,3.0,,,,,2.9
"Đường Hà Trì 1, Phường Hà Cầu, Hà Đông, Hà Nội",56.0,5.8,2.5,,,4.0,3.0,3.0,Have certificate,Full,7.6
"Phường Thạch Bàn, Long Biên, Hà Nội",62.0,,,,,5.0,3.0,,Have certificate,Basic,3.98
"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",45.0,5.0,3.0,,,4.0,4.0,4.0,Have certificate,,6.5
"Đường Quốc lộ 6, Phường Biên Giang, Hà Đông, Hà Nội",35.0,4.0,3.0,,,3.0,3.0,3.0,Have certificate,Full,1.9
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",68.0,,,,,5.0,6.0,4.0,Have certificate,,9.2
"Đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",42.0,,,,,4.0,4.0,3.0,Have certificate,Full,6.9
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",52.0,,,,,5.0,,,Have certificate,Full,8.0
"Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội",38.0,,,,,5.0,3.0,4.0,Have certificate,Full,6.9
"Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",66.0,6.2,7.0,,,5.0,,,Have certificate,,10.0
"Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",23.0,,,,,4.0,3.0,,Have certificate,,5.05
"Đường Hà Huy Tập, Xã Xã Yên Viên, Gia Lâm, Hà Nội",30.0,3.7,20.0,,,5.0,3.0,4.0,Have certificate,Full,5.2
"Đường Bát Khối, Phường Long Biên, Long Biên, Hà Nội",35.0,3.5,,,,5.0,4.0,4.0,Have certificate,Full,4.65
"Đường Trần Quốc Vượng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",55.0,,,,,4.0,4.0,3.0,Have certificate,Full,9.4
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",41.0,,,,,4.0,,,Have certificate,,4.5
"Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",40.0,4.0,4.0,,,7.0,5.0,6.0,Have certificate,Full,9.2
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",38.0,,,,,4.0,,,Have certificate,,4.8
"Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội",44.0,3.8,3.0,,,5.0,6.0,4.0,Have certificate,Full,3.87
"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",30.0,,,,,4.0,2.0,3.0,Have certificate,,3.7
"Ngõ 195, Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",40.0,,,,,4.0,4.0,3.0,Have certificate,Full,7.6
"Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội",40.0,,,,,4.0,3.0,2.0,Have certificate,,7.3
"Phường Ô Chợ Dừa, Đống Đa, Hà Nội",35.0,,,,,5.0,4.0,4.0,Have certificate,Full,6.1
"Đường Bình Minh, Xã Cao Viên, Thanh Oai, Hà Nội",37.0,3.7,3.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Have certificate,Basic,1.65
"Đường Yên Phụ, Phường Yên Phụ, Tây Hồ, Hà Nội",31.0,5.0,,,,5.0,3.0,,Have certificate,Full,7.2
"Phố Đại Đồng, Phường Thanh Trì, Hoàng Mai, Hà Nội",32.0,4.0,,,,5.0,3.0,,Have certificate,,5.18
"Đường Vũ Xuân Thiều, Phường Sài Đồng, Long Biên, Hà Nội",44.0,,,,,6.0,4.0,,Have certificate,,5.95
"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội",40.0,,,,,,,,Have certificate,,6.3
"Ngõ 75, Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",46.0,3.8,3.0,,,5.0,6.0,4.0,Have certificate,Full,4.28
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",49.0,3.0,3.0,,,7.0,5.0,6.0,Have certificate,,8.0
"Đường Phương Canh, Phường Phương Canh, Nam Từ Liêm, Hà Nội.",35.0,,,,,4.0,3.0,3.0,Have certificate,Full,5.0
"Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội",34.0,4.0,4.5,,,6.0,4.0,5.0,Have certificate,Full,4.95
"Đường Thanh Am, Phường Thượng Thanh, Long Biên, Hà Nội",44.0,3.6,6.0,,,3.0,3.0,3.0,Have certificate,Basic,8.2
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",38.0,,,,,4.0,3.0,3.0,Have certificate,Full,5.35
"Đường Nguyễn Trãi, Phường Ngã Tư Sở, Đống Đa, Hà Nội",45.0,,,,,5.0,3.0,3.0,Have certificate,Full,5.5
"Phường Vạn Phúc, Hà Đông, Hà Nội",50.0,11.0,,,,3.0,2.0,2.0,Have certificate,,7.2
"đường Liên Mạc, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội",31.2,,,,,4.0,3.0,4.0,Have certificate,,3.9
"Đường Lê Quý Đôn, Phường Nguyễn Trãi, Hà Đông, Hà Nội",32.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.2
"Phố Thượng Thụy, Phường Phú Thượng, Tây Hồ, Hà Nội",43.0,,,,,5.0,5.0,5.0,Have certificate,Full,7.0
"Ngõ 649, Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",42.0,,,,,5.0,6.0,3.0,Have certificate,Full,5.2
"Phố Trần Bình, Phường Mai Dịch, Cầu Giấy, Hà Nội",46.0,4.2,3.0,,,4.0,4.0,3.0,Have certificate,Basic,6.8
"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",35.0,,,,,5.0,3.0,3.0,Have certificate,Full,7.0
"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",50.0,,,,,5.0,,,Have certificate,,9.8
"Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",51.0,3.7,,,,3.0,2.0,2.0,Have certificate,,5.7
"Phường Phú Đô, Nam Từ Liêm, Hà Nội",45.0,,,,,7.0,4.0,,,,8.6
"Đường Nguyễn Văn Trỗi, Phường Kim Giang, Thanh Xuân, Hà Nội",42.0,,,Đông - Nam,,4.0,,,Have certificate,Full,8.0
"Đường Tây Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",40.0,46.0,3.0,,,5.0,6.0,4.0,Have certificate,Full,5.4
"Đường Ái Mộ, Phường Bồ Đề, Long Biên, Hà Nội",40.0,7.3,,,,5.0,3.0,4.0,Have certificate,Full,7.7
"Ngõ 79, Đường Cầu Giấy, Phường Yên Hòa, Cầu Giấy, Hà Nội",43.0,,,,,5.0,4.0,3.0,Have certificate,Full,8.0
"Đường Liên Xã, Xã Đông La, Hoài Đức, Hà Nội",36.0,,,,,3.0,4.0,3.0,Have certificate,Basic,2.5
"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",48.0,4.5,3.0,,,4.0,4.0,3.0,,Basic,8.0
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",34.0,3.4,3.0,Đông,Đông,4.0,3.0,3.0,Have certificate,,5.33
"Phố Liễu Giai, Phường Liễu Giai, Ba Đình, Hà Nội",30.0,3.5,,,,5.0,3.0,3.0,Have certificate,Full,7.0
"Đường Ngô Gia Tự, Phường Đức Giang, Long Biên, Hà Nội",45.0,,6.0,,,4.0,4.0,3.0,Have certificate,,6.7
"Đường Yên Lộ, Phường Yên Nghĩa, Hà Đông, Hà Nội",40.0,3.5,,,,5.0,4.0,4.0,Have certificate,,7.0
"Đường Hoàng Hoa Thám, Phường Liễu Giai, Ba Đình, Hà Nội.",70.0,3.5,,,,,2.0,2.0,Have certificate,Full,5.6
"Xã Đại Thành, Quốc Oai, Hà Nội",80.0,,3.0,Đông - Nam,Đông - Nam,3.0,6.0,4.0,Have certificate,Full,4.2
"Ngõ 401, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",58.0,7.0,2.5,,,5.0,6.0,3.0,Have certificate,Full,7.6
"Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội",40.0,4.2,5.0,,,6.0,4.0,4.0,Have certificate,Full,10.0
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",36.0,3.5,,,,4.0,3.0,,Have certificate,Full,5.35
"Đường Láng, Phường Quang Trung, Đống Đa, Hà Nội",48.0,,,,,5.0,,,,,8.5
"Phường Vạn Phúc, Hà Đông, Hà Nội",45.0,,,,,,,,Have certificate,,6.65
"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội",39.0,4.3,5.0,,,5.0,3.0,4.0,Have certificate,Full,8.3
"Đường Liên Xã, Xã Phụng Châu, Chương Mỹ, Hà Nội",60.0,,,,,3.0,3.0,3.0,Have certificate,Basic,3.0
"Đường Trường Chinh, Phường Ngã Tư Sở, Đống Đa, Hà Nội",58.0,,,,,5.0,5.0,,Have certificate,Full,8.88
"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",31.0,5.8,,,,4.0,3.0,,Have certificate,Full,4.35
"Phố Khâm Thiên, Phường Trung Phụng, Đống Đa, Hà Nội",38.0,3.6,3.0,,,5.0,3.0,4.0,Have certificate,Full,6.3
"Phường Phúc Lợi, Quận Long Biên, Hà Nội",31.0,,,Đông - Nam,,3.0,3.0,3.0,,,3.4
"Phố Cầu Am, Phường Vạn Phúc, Hà Đông, Hà Nội",42.0,,,,,4.0,3.0,3.0,Have certificate,Full,6.1
"Phố Cảm Hội, Phường Đống Mác, Hai Bà Trưng, Hà Nội",43.0,8.0,,,,4.0,,,Have certificate,Full,9.25
"Đường Tô Hiệu, Phường Nguyễn Trãi, Hà Đông, Hà Nội",37.0,3.3,,Đông - Bắc,Tây - Bắc,4.0,4.0,2.0,Have certificate,Full,6.9
"Đường Long Biên, Phường Cự Khối, Long Biên, Hà Nội",42.0,3.9,,,,4.0,,,Have certificate,,8.0
"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội",37.0,6.9,,,,4.0,,,Have certificate,Full,9.8
"Đường ĐT 427B, Xã Tam Hưng, Thanh Oai, Hà Nội",46.0,4.8,,,,3.0,4.0,3.0,Have certificate,Basic,2.85
"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",53.0,4.0,,,,4.0,5.0,4.0,Have certificate,,4.3
"Phường Yên Nghĩa, Hà Đông, Hà Nội",35.0,,,,,4.0,4.0,3.0,Have certificate,,2.5
"96, Đường Chiến Thắng, Phường Phúc La, Hà Đông, Hà Nội",36.0,,,,,5.0,3.0,4.0,Have certificate,,7.9
"Đường Âu Cơ, Phường Yên Phụ, Tây Hồ, Hà Nội",33.0,45.0,2.0,,,6.0,,,Have certificate,,5.6
"Đường Đền Lừ, Phường Mai Động, Hoàng Mai, Hà Nội",45.0,3.9,3.0,,,6.0,4.0,4.0,Have certificate,Basic,7.85
"Ngõ 264, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",41.0,,,,,5.0,3.0,5.0,Have certificate,Full,5.95
"Phường Ngọc Thụy, Long Biên, Hà Nội",35.0,,,Nam,,5.0,3.0,4.0,Have certificate,Full,5.2
"Đường Minh Khai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",35.0,3.7,3.0,,,5.0,2.0,2.0,Have certificate,Basic,5.75
"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội",28.0,5.0,2.0,,,4.0,3.0,3.0,Have certificate,Full,4.6
"Đường Chương Dương Độ, Phường Chương Dương, Hoàn Kiếm, Hà Nội",23.0,3.0,2.0,,,5.0,5.0,5.0,Have certificate,Full,3.55
"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",50.0,,,,,5.0,,,,Full,9.8
"Phường Phúc Đồng, Long Biên, Hà Nội",36.0,3.6,5.0,,,1.0,2.0,2.0,Have certificate,,5.1
"Phường Lĩnh Nam, Hoàng Mai, Hà Nội",42.0,,,,,5.0,6.0,3.0,Have certificate,,5.2
"Đường Trung Phụng, Phường Khâm Thiên, Đống Đa, Hà Nội",45.0,4.7,3.0,,,5.0,3.0,4.0,Have certificate,Full,7.7
"Xã Di Trạch, Huyện Hoài Đức, Hà Nội",30.0,3.6,3.0,,,5.0,3.0,1.0,Have certificate,Full,3.85
"Đường Nguyễn Trãi, Phường Khương Đình, Thanh Xuân, Hà Nội",44.0,5.5,,,,5.0,3.0,3.0,Have certificate,,5.85
"Đường Phúc Diễn, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",35.0,3.5,4.0,,,5.0,3.0,3.0,Have certificate,,5.25
"Đường Cổ Điển A, Xã Tứ Hiệp, Thanh Trì, Hà Nội",35.0,4.0,2.0,,,5.0,5.0,5.0,Have certificate,Full,4.4
"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",31.0,,,,,5.0,3.0,3.0,Have certificate,Full,6.1
"Phố Lê Thanh Nghị, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",60.0,,,,,5.0,,,Have certificate,,9.3
"Phường Thạch Bàn, Long Biên, Hà Nội",34.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,,3.9
"Đường Nguyễn Trãi, Phường Khương Đình, Thanh Xuân, Hà Nội",20.0,3.5,10.0,,,5.0,3.0,4.0,Have certificate,Full,8.5
"Đường Tân Mai, Phường Thịnh Liệt, Hoàng Mai, Hà Nội",34.8,3.5,6.0,Tây,Đông - Nam,5.0,4.0,3.0,Have certificate,,5.5
"Đường Vĩnh Quỳnh, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",48.0,5.0,4.0,,,5.0,4.0,4.0,Have certificate,Basic,3.7
"Phường Khương Trung, Thanh Xuân, Hà Nội",40.0,5.0,5.0,Đông - Nam,Nam,5.0,3.0,2.0,Have certificate,Full,5.0
"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",36.0,36.0,3.0,Tây - Bắc,,5.0,3.0,4.0,Have certificate,,7.8
"Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội.",36.0,4.8,,Tây - Bắc,Tây - Bắc,6.0,4.0,6.0,Have certificate,Full,5.45
"Phường Mai Dịch, Cầu Giấy, Hà Nội",50.0,,,,,,,,,,9.0
"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",30.0,4.3,3.0,,,6.0,3.0,4.0,Have certificate,Basic,4.15
"Phường Ngọc Thụy, Long Biên, Hà Nội",32.0,,,,,4.0,3.0,4.0,,,5.1
"Đường 32, Thị trấn Phùng, Đan Phượng, Hà Nội",90.0,6.0,6.0,Bắc,Bắc,6.0,6.0,8.0,Have certificate,Full,9.5
"Dự án Kiến Hưng, Đường Kiến Hưng, Phường Kiến Hưng, Hà Đông, Hà Nội",50.0,4.0,11.0,Đông - Nam,,4.0,6.0,4.0,Have certificate,,9.8
"Đường Thụy Phương, Phường Thụy Phương, Bắc Từ Liêm, Hà Nội",40.0,,,,,1.0,1.0,1.0,Have certificate,Full,3.7
"Phố Hạ Đình, Phường Hạ Đình, Thanh Xuân, Hà Nội",20.0,3.3,2.0,,,4.0,3.0,3.0,Have certificate,Full,3.55
"Phường Ô Chợ Dừa, Đống Đa, Hà Nội",30.0,5.0,,,,4.0,,,,,7.0
"Ngõ 110, đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội",44.0,3.6,,,,5.0,6.0,,Have certificate,,7.6
"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",28.0,3.1,3.0,,,4.0,4.0,3.0,Have certificate,Full,5.25
"Phố Khâm Thiên, Phường Trung Phụng, Đống Đa, Hà Nội",26.0,,,,,4.0,4.0,,Have certificate,Full,4.6
"Phường Thịnh Quang, Đống Đa, Hà Nội",37.0,3.8,2.8,,,5.0,6.0,4.0,Have certificate,Basic,6.9
"Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội",40.0,,3.0,,,4.0,4.0,4.0,Have certificate,Basic,5.38
"Số 12, Đường Nguyễn Khoái, Phường Thanh Trì, Hoàng Mai, Hà Nội",33.0,,,,,5.0,3.0,,Have certificate,,4.23
"Đường Ngọa Long, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",58.0,,4.0,,,5.0,3.0,2.0,Have certificate,,6.2
"Đường Ấp Tó, Xã Uy Nỗ, Đông Anh, Hà Nội",73.0,5.0,6.0,Nam,,,,,Have certificate,,4.0
"Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội",40.0,33.0,,,,4.0,,,,Full,6.58
"Phường Phú Lương, Hà Đông, Hà Nội",48.0,4.0,,Tây - Nam,,4.0,,,Have certificate,,4.5
"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",50.0,3.6,,,,3.0,2.0,,Have certificate,,9.8
"Đường Nguyễn Đạo An, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",60.0,4.0,,,,3.0,,,Have certificate,Full,7.5
"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",45.0,,,,,3.0,,,Have certificate,,6.7
"Xã Liên Phương, Huyện Thường Tín, Hà Nội",35.0,3.8,8.0,,,5.0,4.0,4.0,Have certificate,,2.5
"Phố Thượng Thụy, Phường Phú Thượng, Tây Hồ, Hà Nội",47.0,4.0,5.0,,,7.0,4.0,5.0,Have certificate,Basic,8.0
"Đường Nguyễn Đạo An, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",42.0,3.8,3.0,,,5.0,4.0,5.0,Have certificate,Full,9.6
"Đường Văn Trì, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",35.0,,,,,,4.0,,Have certificate,Full,4.9
"Ngõ Linh Quang, Phường Văn Miếu, Đống Đa, Hà Nội",23.0,,,,,3.0,2.0,,Have certificate,,2.05
"Đường Đội Cấn, Phường Vĩnh Phúc, Ba Đình, Hà Nội",40.0,,,,,5.0,4.0,4.0,Have certificate,,6.9
"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội",40.5,,3.0,,,4.0,4.0,3.0,Have certificate,Full,7.52
"Phố Đồng Nhân, Xã Đông La, Hoài Đức, Hà Nội",35.0,3.5,3.0,,,4.0,4.0,3.0,Have certificate,Full,2.5
"Đường Nguyễn Xiển, Phường Hạ Đình, Thanh Xuân, Hà Nội",26.0,3.6,,,,4.0,,,Have certificate,Basic,8.45
"Số 20 ngõ 58 đường Dương Hà thôn Thượng, Xã Dương Hà, Gia Lâm, Hà Nội",65.7,4.5,3.0,Đông,,,,,,,3.61
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",20.0,5.1,2.5,,,4.0,3.0,3.0,Have certificate,Full,3.2
"Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",35.0,3.5,2.5,,,5.0,4.0,4.0,Have certificate,Full,5.59
"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",40.0,4.8,,,,5.0,,,Have certificate,,5.68
"Dự án Moonlight 1 - An Lạc Green Symphony, Xã An Khánh, Hoài Đức, Hà Nội",70.0,,,Đông - Nam,,,,,Sale contract,Basic,5.8
"Phường Hạ Đình, Thanh Xuân, Hà Nội",32.0,34.0,2.0,,,5.0,3.0,4.0,Have certificate,Full,6.0
"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",50.0,5.0,3.0,,,4.0,3.0,4.0,Have certificate,Basic,9.9
"Phố Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",48.0,5.0,,,,5.0,6.0,5.0,Have certificate,Full,9.7
"Đường Núi Trúc, Phường Giảng Võ, Ba Đình, Hà Nội",30.0,,,,,5.0,3.0,4.0,Have certificate,,7.9
"Dự án Eco Lake View, Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",35.0,,,,,2.0,2.0,1.0,Have certificate,Basic,4.98
"Đường Hồ Văn Chương, Phường Văn Chương, Đống Đa, Hà Nội",30.0,,,,,,,,Have certificate,Basic,8.2
"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",33.0,4.0,2.5,Đông,Đông - Bắc,5.0,4.0,4.0,Have certificate,,4.7
"Phường Yên Nghĩa, Hà Đông, Hà Nội",32.0,,,,,3.0,3.0,3.0,Have certificate,Basic,2.2
"Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.",40.0,4.0,10.0,,,6.0,5.0,6.0,Have certificate,Full,8.9
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội",75.0,5.1,,,,5.0,6.0,4.0,Have certificate,Basic,9.5
"Phố Xã Đàn, Phường Nam Đồng, Đống Đa, Hà Nội",40.0,4.5,,,,,,,,,6.6
